properties.subDivision,Longitude,Latitude
MO,-94.577147,39.167392
WI,-87.913243,42.958776
NC,-78.317216,35.833491
IA,-92.006601,41.68937
LA,-90.076399,29.868918
MI,-85.696067,42.96349
PA,-79.957259,40.441228
NC,-78.3585,35.521769
KS,-94.625401,39.087276
KS,-94.701631,38.9426
OH,-80.643928,41.060423
GA,-81.655274,30.788607
LA,-93.781798,32.441507
PA,-80.029286,40.517558
MI,-85.774274,42.972777
KS,-94.663232,39.02186
WI,-88.007777,42.953402
MI,-82.987854,42.356712
LA,-91.245362,30.384626
PA,-79.835764,40.320988
MI,-85.354259,42.930962
MI,-83.185806,42.431213
MI,-84.888876,42.86352
MI,-84.412589,42.772504
LA,-90.204369,29.909186
SC,-78.985973,33.652139
MI,-83.141441,42.417461
KS,-94.69776,38.970839
MO,-94.216094,39.752648
LA,-92.189769,30.959342
VA,-78.50438,38.048547
WI,-87.949299,42.967014
OH,-81.470061,41.642861
MI,-85.6591,42.97057
MI,-83.279076,42.469036
KS,-94.760599,38.854292
PA,-79.909881,40.412093
KS,-94.724216,38.929631
LA,-90.625843,30.075219
SC,-78.96293,33.683166
SC,-79.013097,33.584719
MO,-94.576796,39.208513
LA,-93.762901,32.397869
WI,-88.047018,42.960686
VA,-78.621186,38.407427
KS,-94.695695,38.99262
IA,-91.674068,41.891368
KS,-94.630666,39.115802
IL,-90.443187,42.424127
OH,-80.72228,41.142587
MI,-85.493159,42.958119
MI,-83.475822,42.537777
MI,-83.199951,42.447498
IA,-92.652484,41.29667
OH,-81.428098,41.627179
MI,-83.611923,42.581921
KS,-94.720268,38.957111
KS,-94.688922,39.021797
VA,-78.484923,38.032906
LA,-90.941969,30.210233
PA,-80.008203,40.528661
MI,-85.695999,42.985206
OH,-80.855424,41.251414
OK,-95.32371,36.293227
OH,-80.765622,41.186005
LA,-90.104048,29.85393
MI,-83.438644,42.534447
WI,-87.947341,42.981475
PA,-79.863302,40.384225
NC,-78.379929,35.248228
KS,-95.258812,37.342827
IA,-91.266227,42.104376
MI,-85.637809,42.984092
KS,-94.680555,39.052108
KS,-94.713026,38.992551
PA,-80.016366,40.546367
FL,-82.683683,30.180896
WI,-87.919835,42.988038
LA,-93.159746,31.727887
MI,-84.543674,42.824294
OH,-80.651647,41.109114
LA,-90.877486,30.169538
MI,-83.743423,42.633553
MI,-83.30366,42.499131
PA,-79.926919,40.46308
MI,-82.968651,42.384029
MO,-94.582863,39.246816
OH,-80.810125,41.23474
SC,-78.961712,33.631263
PA,-79.918492,40.458783
WI,-89.271485,42.779156
WI,-87.898492,42.997549
VA,-78.479301,38.076679
WI,-88.00806,42.987331
KS,-94.780067,38.884074
NC,-78.313995,35.519559
MI,-83.000519,42.399277
MO,-94.576423,39.26547
KS,-94.675966,39.089112
WI,-88.107903,42.977932
KS,-94.74041,38.971483
WI,-89.025694,42.835858
KS,-94.772166,38.909576
MI,-83.120174,42.44598
MI,-83.360718,42.527325
OK,-95.341255,36.169433
GA,-81.571534,30.793101
KS,-94.721995,39.014115
PA,-80.054025,40.610166
FL,-82.638858,30.183721
PA,-79.888658,40.444645
VA,-78.455316,38.034707
OH,-80.718408,41.181788
KS,-94.672279,39.116307
MI,-86.221061,43.046559
WI,-88.047957,42.992676
PA,-79.95166,40.513364
MI,-83.134041,42.458549
OH,-80.842896,41.277012
LA,-93.815064,32.402846
VA,-78.674443,38.648006
MI,-83.20163,42.483286
PA,-79.824052,40.384128
MI,-85.688131,43.012222
WI,-87.929245,43.009368
OH,-80.665927,41.148888
OH,-80.590319,41.090013
MI,-83.082897,42.445362
KS,-94.815065,38.857762
NC,-78.29372,35.521747
MI,-85.724582,43.019519
LA,-90.699258,30.062018
OH,-81.375899,41.642408
SC,-78.916087,33.666395
KS,-94.806449,38.883968
WI,-88.127364,42.993676
PA,-80.098671,40.671864
LA,-93.863763,32.447582
OH,-80.741024,41.214338
KS,-94.793657,38.912265
LA,-93.815965,32.386646
OH,-81.427479,41.677237
MI,-85.075352,42.94633
OH,-80.766122,41.23626
MD,-79.246806,39.694156
OH,-81.086067,41.46233
MI,-83.105309,42.461662
IA,-91.677217,41.943473
MO,-94.642091,39.209964
WI,-87.932614,43.019821
MI,-83.446953,42.578571
WI,-88.236738,42.987245
KS,-94.772752,38.971499
SC,-78.858397,33.760353
MI,-83.055244,42.448296
WI,-87.911694,43.023946
LA,-90.361789,29.908251
WI,-87.969037,43.020159
WI,-87.945844,43.022595
WI,-88.015804,43.016098
SC,-78.870386,33.727053
MI,-83.023926,42.440861
WI,-88.046179,43.01387
MI,-83.223862,42.511042
OK,-94.790895,33.894115
PA,-80.286911,40.861944
OH,-81.378952,41.661076
PA,-79.889575,40.486928
PA,-79.742173,40.332078
MI,-83.148857,42.489456
OK,-95.339227,35.740184
MI,-85.69027,43.034838
MI,-85.957403,43.058798
MI,-83.616997,42.642597
PA,-80.08256,40.686173
MI,-82.914486,42.409462
MI,-85.62536,43.031916
SC,-78.870698,33.702815
MI,-82.978539,42.434734
MI,-86.202209,43.076327
PA,-79.552131,40.126043
OK,-95.306904,35.479683
KS,-94.835277,38.883212
KS,-94.774601,39.00984
MI,-85.66386,43.039037
VA,-78.439329,38.127819
MI,-83.080254,42.476017
WI,-87.944477,43.038475
MO,-94.583306,39.361963
WI,-87.992572,43.035841
OH,-80.774767,41.27685
IA,-91.552975,42.035183
MI,-83.184921,42.515656
OK,-95.359352,35.770989
LA,-91.228603,30.281362
IA,-91.651901,41.988977
MI,-83.025917,42.463596
OH,-81.211807,41.581486
MO,-94.659765,39.245598
IA,-91.706931,41.963981
PA,-79.610436,40.21774
WI,-87.957215,43.046527
WI,-88.202026,43.019769
KS,-94.889786,38.813032
WI,-88.106159,43.033958
PA,-79.828945,40.465128
FL,-81.830604,30.563913
MI,-83.105125,42.501095
PA,-79.692043,40.320951
PA,-79.947934,40.590007
WI,-88.83745,42.930411
WI,-87.889795,43.060327
OK,-95.3958,35.956741
NC,-78.351459,34.991079
MI,-83.180445,42.532097
WI,-88.145113,43.035701
WI,-88.178494,43.032259
MI,-83.434158,42.615669
WI,-87.923305,43.060716
MI,-83.138802,42.519577
PA,-79.786862,40.435395
MI,-82.939995,42.449764
PA,-79.844954,40.496755
OH,-81.326141,41.673321
MD,-79.040132,39.480642
WI,-88.28512,43.0228
IA,-91.6104,42.031629
KS,-94.754761,39.116944
SC,-78.794862,33.777612
MI,-83.525642,42.649448
PA,-80.394065,41.01122
MI,-83.005714,42.478355
MI,-84.221402,42.83498
MI,-85.580653,43.05968
WI,-87.995602,43.060596
OH,-81.360718,41.705883
WI,-88.06597,43.060392
MI,-83.027161,42.496181
WV,-78.989643,39.429674
PA,-79.944107,40.621498
MI,-83.047218,42.505489
MI,-82.935982,42.465603
MI,-83.120766,42.533108
LA,-90.435852,29.876455
WI,-88.25978,43.042471
OK,-95.403032,35.754606
IA,-90.674188,42.45903
MI,-83.107643,42.532597
PA,-79.751797,40.434495
OH,-80.569229,41.178271
MI,-83.476906,42.65514
PA,-80.311786,40.970142
MI,-83.148302,42.548823
PA,-79.788099,40.477237
OK,-95.420964,35.852697
IA,-91.655877,42.035759
WI,-87.905311,43.089645
WI,-88.0484,43.075236
MI,-83.328239,42.612301
KS,-94.844864,39.00833
NC,-78.309863,34.998163
FL,-82.92362,29.95621
MI,-82.895935,42.466953
MI,-83.29496,42.605999
WI,-87.947511,43.0902
OH,-80.732723,41.317119
OH,-81.245202,41.665637
MI,-86.154562,43.132886
VA,-78.117557,36.71726
PA,-79.830173,40.53923
WI,-87.979374,43.091859
MI,-83.065338,42.53511
SC,-78.742359,33.797356
WI,-88.005311,43.090669
PA,-80.353377,41.027644
LA,-90.990829,30.099057
WI,-88.065739,43.086512
IA,-91.70081,42.030877
FL,-81.645355,30.619995
MI,-82.940055,42.493776
MO,-94.011287,40.264675
WI,-90.127818,42.667361
MI,-83.129444,42.563551
OH,-81.278571,41.699275
WI,-88.374843,43.053261
MI,-83.349243,42.638924
MI,-83.029837,42.531568
OH,-81.300349,41.714342
MI,-82.963806,42.509445
MI,-83.279762,42.619251
WI,-87.97473,43.104381
MI,-82.988815,42.52066
WI,-88.809713,42.990061
PA,-79.591215,40.305702
MI,-82.934555,42.501617
MI,-83.403183,42.66053
PA,-79.699094,40.427439
VA,-78.098706,36.7481
WI,-87.91628,43.114218
WI,-87.950434,43.111643
WI,-88.014009,43.105249
MI,-86.203377,43.154695
MI,-83.089409,42.562344
IA,-90.664777,42.499857
PA,-79.7142,40.450605
WI,-88.23065,43.083926
VA,-78.370802,38.233916
KS,-94.824552,39.12807
WI,-89.237977,42.917976
WI,-87.984823,43.118862
MI,-83.026291,42.550652
PA,-79.548085,40.284765
MI,-85.547403,43.116827
MI,-83.129791,42.589504
WI,-88.053464,43.116974
MI,-83.050056,42.565605
WI,-88.274575,43.093571
MI,-85.242784,43.088403
SC,-78.679133,33.828232
NC,-78.129084,35.5935
WI,-88.103764,43.118469
TX,-94.054841,32.468948
IA,-90.721773,42.504347
PA,-79.378204,40.107039
OH,-81.248024,41.724663
MI,-83.335251,42.67062
MI,-83.73477,42.790224
MI,-83.38324,42.688934
MI,-83.088684,42.592594
FL,-81.551909,30.627912
LA,-93.697524,32.037482
MI,-82.89711,42.526134
OK,-95.316598,34.917998
KS,-94.882395,39.08674
MI,-82.91198,42.534031
MI,-83.789423,42.812351
MI,-82.962364,42.553738
MI,-86.261854,43.191245
VA,-78.490299,38.6616
PA,-79.756922,40.551872
IA,-90.741918,42.510133
WI,-87.955954,43.147914
MI,-84.546086,42.991125
PA,-80.510139,41.232589
MI,-85.721145,43.160676
SC,-78.636892,33.86675
WI,-88.004807,43.147551
MI,-83.030037,42.589684
MI,-83.246414,42.663528
PA,-79.510756,40.303522
MI,-83.41732,42.718872
MI,-86.289701,43.205295
MI,-83.281338,42.676943
MI,-83.171486,42.641788
FL,-82.122303,30.265517
MI,-82.922852,42.556358
MI,-86.200196,43.204801
MO,-94.765288,39.354102
PA,-79.585086,40.400993
MI,-83.13377,42.635687
WI,-88.243323,43.13635
KS,-94.981982,38.961939
WI,-88.483398,43.107287
MI,-83.379807,42.721722
PA,-80.472021,41.23288
WI,-87.913377,43.175945
WI,-89.383748,42.942337
VA,-78.215496,37.973692
MI,-83.481026,42.755142
MI,-83.305588,42.701603
LA,-91.964313,30.545892
PA,-80.13995,40.964803
MI,-82.870965,42.55574
MI,-83.22242,42.678322
FL,-81.458202,30.642142
IA,-92.902433,41.397309
PA,-79.735504,40.591032
WI,-88.103175,43.168407
WI,-88.011099,43.178346
MI,-83.627808,42.809467
KS,-95.453803,37.6668
PA,-80.45031,41.235456
MI,-83.192772,42.68
VA,-78.525511,38.870631
MI,-86.20696,43.233888
MI,-82.886795,42.577683
MI,-82.951828,42.601807
MI,-86.155566,43.234847
MI,-82.990883,42.618202
TX,-94.35546,32.760604
MI,-83.134125,42.669312
MI,-82.972038,42.613544
WI,-88.759985,43.090488
KS,-95.40855,37.921794
MI,-82.852219,42.571785
MI,-83.007201,42.62771
MI,-83.243359,42.707574
MI,-83.993961,42.924638
WV,-78.752179,39.339361
MI,-83.033607,42.643978
FL,-81.706926,30.450232
MI,-83.738101,42.863607
FL,-81.982161,30.285994
MI,-82.899796,42.602066
WI,-88.12743,43.193492
PA,-79.72217,40.626405
VA,-77.996452,37.083528
NC,-78.007764,35.764214
MI,-85.276119,43.176682
MI,-82.859795,42.594563
FL,-81.635695,30.480178
WI,-87.923336,43.222361
LA,-92.264484,30.687226
MI,-82.941587,42.628954
FL,-81.698043,30.437641
OK,-95.536538,35.471719
WI,-88.908613,43.090212
NC,-77.974403,35.978942
MI,-86.249392,43.267021
OK,-95.625088,36.316809
PA,-79.389437,40.284666
IA,-93.110151,41.30743
MI,-85.567653,43.220339
MD,-78.910497,39.651016
MI,-83.037952,42.669985
WI,-89.29983,43.017722
PA,-79.918668,40.842953
NC,-78.136299,34.99395
NC,-78.502855,33.945752
OK,-95.631386,36.291529
MI,-84.178859,42.997195
MI,-85.252618,43.189743
PA,-79.948132,40.878159
FL,-81.634007,30.461062
MI,-82.893959,42.628029
KS,-94.904266,39.285982
WI,-88.106898,43.22137
MD,-78.847968,39.57911
KS,-95.619478,37.033279
MI,-84.120091,42.997952
VA,-78.252563,38.38002
IA,-91.115072,42.470894
FL,-81.660311,30.430416
NC,-78.023268,35.404542
NC,-78.061784,35.212031
NC,-78.035988,35.329111
IA,-91.777465,42.172763
PA,-79.371665,40.307535
LA,-92.072205,30.518738
WI,-90.439711,42.733475
MI,-86.203155,43.295894
WI,-89.523818,42.993843
MI,-82.857246,42.6357
FL,-81.847938,30.306437
KS,-95.268654,38.580294
MI,-82.941711,42.671558
MI,-83.72315,42.915474
MI,-83.44651,42.837761
NC,-77.952665,35.737805
OH,-81.046781,41.761819
MI,-83.631406,42.893844
WI,-89.409507,43.029856
FL,-81.723272,30.370077
MI,-83.238731,42.777615
WI,-89.34907,43.046622
MI,-83.036176,42.713155
MD,-78.835057,39.624928
PA,-79.906532,40.89466
WI,-89.394539,43.039516
MD,-78.837712,39.636322
PA,-79.605027,40.605322
NC,-77.937817,35.722095
VA,-77.95425,37.360411
WI,-89.457157,43.032319
WI,-89.209249,43.087251
MI,-84.853026,43.176761
NC,-77.930374,35.753227
WI,-89.32652,43.06676
OK,-95.680668,36.0033
MI,-83.810751,42.965346
MI,-83.726363,42.94361
PA,-80.158063,41.143904
WI,-88.729013,43.187309
LA,-90.552641,29.693301
WI,-87.985838,43.284912
PA,-79.078694,40.016904
OK,-95.583221,35.280458
LA,-90.816245,29.80367
PA,-80.054174,41.06159
OH,-81.051178,41.802017
MI,-83.621394,42.921469
FL,-81.664407,30.371322
NC,-77.96467,35.397182
MI,-83.691581,42.944594
WI,-89.404529,43.068011
FL,-81.782155,30.292699
MI,-82.824738,42.673981
LA,-91.831988,30.313165
FL,-81.731299,30.321196
FL,-83.13072,29.636239
TX,-94.347626,32.547692
KS,-95.13681,39.019104
PA,-79.074849,40.042096
FL,-81.752898,30.30521
LA,-90.849604,29.802109
FL,-81.758458,30.301466
LA,-93.4896,31.567933
LA,-90.807952,29.780739
WI,-88.197759,43.282088
WI,-89.314838,43.09898
MI,-83.273404,42.837318
WI,-87.9586,43.309236
WI,-89.501722,43.057109
FL,-81.667338,30.346679
NC,-77.89261,35.722054
NC,-77.948386,35.372845
NC,-78.380972,33.976899
WI,-89.722475,43.009614
VA,-78.111664,38.247163
WI,-89.454808,43.075914
WI,-87.922466,43.320717
MI,-83.711144,42.97428
WI,-89.346019,43.102039
OH,-80.947365,41.772713
LA,-92.051972,30.416692
MI,-83.771619,42.998018
MD,-78.754575,39.631199
MI,-83.734238,42.992371
KS,-95.711284,37.223986
FL,-81.652685,30.332685
FL,-81.597418,30.365679
MI,-82.741859,42.678215
MI,-83.673029,42.97817
MD,-78.759572,39.652725
TX,-94.72078,33.028849
PA,-80.089403,41.157927
TX,-95.053124,33.610342
WI,-89.308611,43.128761
WI,-89.324417,43.125385
TX,-94.35771,32.494052
MI,-83.012383,42.783089
FL,-81.736399,30.270796
OK,-95.762158,36.164772
NC,-77.830628,35.962554
NC,-77.918651,35.341237
IA,-92.72694,41.740987
LA,-92.66545,30.814269
FL,-81.767931,30.248744
MI,-82.541794,42.614983
MO,-94.769126,39.754094
NC,-77.829074,35.936642
MO,-94.789876,39.725089
LA,-90.34441,29.548417
WI,-89.525145,43.090475
WI,-89.358829,43.128479
WI,-88.184589,43.323773
FL,-81.753025,30.250499
MI,-82.798042,42.719846
WI,-89.487308,43.103935
FL,-81.576694,30.352432
NC,-77.812343,35.977954
MI,-83.633082,42.991756
VA,-77.994871,38.019927
KS,-95.244698,38.942486
NC,-77.81159,35.970338
MO,-94.80056,39.734198
IA,-92.036851,42.168217
MI,-85.078036,43.293066
FL,-81.603126,30.329419
OK,-95.778199,36.075894
FL,-81.825657,30.196345
MI,-83.732073,43.023073
PA,-80.3589,41.412282
LA,-91.907116,30.284115
KS,-95.261278,38.924983
WI,-88.35375,43.318092
MI,-86.318431,43.409702
WI,-89.267058,43.166587
MI,-83.653669,43.008371
WI,-89.206604,43.181336
KS,-95.250362,38.97268
MD,-78.716293,39.671818
NC,-77.967412,34.959775
VA,-78.339115,39.005924
OH,-80.855533,41.784728
FL,-81.796157,30.195256
MO,-94.803024,39.771317
OK,-95.798302,36.060468
MI,-83.810895,43.060857
FL,-81.54535,30.342304
FL,-81.632575,30.288912
OK,-95.797913,36.015604
FL,-81.697322,30.248643
WI,-89.229947,43.187946
MI,-83.73213,43.045381
OK,-95.800685,35.991549
NC,-78.275949,34.01683
WI,-87.931121,43.385195
FL,-81.502281,30.360598
OH,-80.769072,41.740675
OK,-95.82457,36.322705
WI,-90.132254,42.972153
NC,-77.769498,36.023507
FL,-81.604036,30.293692
NC,-77.775268,35.944187
OK,-95.81462,36.076705
MI,-83.758417,43.06017
OH,-80.565449,41.606837
MI,-85.803425,43.40621
LA,-90.779642,29.674347
OK,-95.81766,36.058068
MI,-83.598631,43.021873
FL,-82.512839,29.801013
MI,-83.639603,43.033498
FL,-81.74015,30.205256
MI,-83.556196,43.010931
FL,-81.54376,30.322699
LA,-92.036565,30.322563
MI,-83.312652,42.942408
MO,-94.872776,39.713086
OK,-95.83795,36.295183
OK,-95.832514,36.15619
MO,-94.816093,39.801918
WI,-87.87082,43.408473
VA,-77.822591,37.523096
FL,-81.624138,30.261978
MI,-83.672421,43.0536
WI,-89.337458,43.194084
FL,-81.678988,30.223648
OK,-95.850409,36.263207
MI,-83.518084,43.016801
KS,-95.307647,38.970916
LA,-90.32372,29.468103
OK,-95.850557,36.13549
NC,-77.976136,34.73963
MI,-84.167332,43.186165
PA,-79.229589,40.443126
FL,-81.562671,30.283467
OK,-95.851635,36.103384
MI,-83.615318,43.052501
IA,-93.782581,41.028638
LA,-91.993171,30.264405
FL,-81.748459,30.166446
LA,-90.75162,29.626689
FL,-81.491443,30.317354
LA,-90.676582,29.593373
WI,-88.181755,43.405406
MI,-82.506439,42.697453
FL,-81.702335,30.1838
FL,-81.597404,30.244781
WI,-90.709525,42.835527
FL,-81.527243,30.286426
PA,-79.548174,40.81247
WI,-89.466203,43.192385
VA,-78.270417,39.029024
OK,-95.87001,36.061383
OK,-95.868983,36.045962
FL,-81.782321,30.13245
FL,-81.557143,30.265013
MI,-84.586091,43.291129
IA,-92.998217,41.680536
FL,-81.768704,30.137703
FL,-81.46106,30.320623
LA,-91.823224,30.143178
LA,-90.754075,29.610773
MI,-85.968951,43.466697
OK,-95.883232,36.159356
LA,-90.692605,29.584579
FL,-82.816792,29.613631
MI,-82.741714,42.799702
OK,-95.886174,36.161195
OK,-95.887211,36.118508
OK,-95.885968,36.091512
FL,-81.864438,30.071969
FL,-82.111754,29.937641
LA,-92.010954,30.243538
LA,-90.683646,29.5717
OK,-95.887037,36.032234
OK,-95.885926,35.987926
LA,-92.038408,30.253879
FL,-81.528673,30.26075
VA,-78.188396,38.911897
MI,-83.693766,43.111822
WI,-88.20204,43.427545
TX,-94.969977,33.17656
LA,-90.723724,29.578859
OK,-95.905088,36.132952
FL,-81.579741,30.220363
FL,-81.624223,30.192716
MI,-83.050133,42.929111
VA,-78.195346,38.959193
FL,-81.775889,30.099645
FL,-81.40061,30.324963
LA,-92.437841,30.494485
MI,-83.675313,43.120401
FL,-81.46266,30.284649
MI,-83.887678,43.176567
NC,-77.650197,36.471091
WI,-89.375437,43.249911
VA,-77.992475,38.480995
WI,-87.941839,43.470799
LA,-93.268009,31.126093
TX,-94.967849,33.137165
MI,-85.265556,43.432071
FL,-81.625256,30.176786
IA,-93.04468,41.699772
OK,-95.92183,36.101291
FL,-81.441101,30.287346
OK,-95.921667,36.062155
LA,-92.022652,30.214087
MI,-83.617085,43.116333
OK,-95.935844,36.7139
OK,-95.934694,36.746394
MI,-85.034688,43.408468
NC,-77.636501,36.432965
OH,-80.805092,41.891828
LA,-92.063088,30.231387
FL,-81.633075,30.160532
OK,-95.742479,34.926412
OK,-95.940069,36.143878
FL,-81.60418,30.172703
OH,-80.763995,41.875388
WI,-87.83446,43.499252
OK,-95.940682,36.092802
MI,-83.319877,43.045901
FL,-81.711679,30.102837
VA,-78.213033,39.081866
LA,-92.106142,30.244396
WI,-89.030587,43.346443
TX,-94.585651,32.50776
LA,-91.958886,30.153589
LA,-91.943443,30.144096
MI,-83.765776,43.176954
LA,-92.003388,30.177705
FL,-81.510872,30.215757
FL,-81.391185,30.28762
MI,-83.29683,43.051253
LA,-93.236894,31.054406
VA,-77.673379,37.403235
KS,-95.123143,39.561128
NC,-77.918325,34.559737
FL,-81.553616,30.17941
OK,-95.96668,36.158247
OK,-95.961121,36.047702
OK,-95.975081,36.176594
OK,-95.975941,36.140317
LA,-92.062721,30.189081
OK,-95.9731,36.060258
IA,-93.558963,41.372116
VA,-78.196369,39.119655
NC,-78.024702,34.212001
MI,-84.667532,43.394371
FL,-82.441499,29.689636
FL,-81.62629,30.117581
OK,-95.976477,36.023021
WI,-88.21683,43.497398
PA,-79.194721,40.600876
TX,-94.361513,32.159009
PA,-78.955615,40.323326
TX,-94.959846,32.996286
FL,-81.389035,30.253415
FL,-82.86456,29.493025
FL,-82.493945,29.654321
FL,-82.389627,29.701175
MI,-84.143404,43.30381
NC,-77.662968,35.440747
MI,-83.071215,43.016197
NC,-77.996516,34.233994
NC,-77.775163,34.923703
OK,-96.009823,36.369049
OK,-95.493916,34.009369
LA,-92.047177,30.157009
VA,-77.635719,37.420887
VA,-77.67921,37.669688
LA,-91.197117,29.699128
MI,-82.504341,42.820427
LA,-91.121267,29.661528
LA,-91.841337,30.031162
OK,-96.006304,36.130199
VA,-77.5606,36.605554
FL,-81.545481,30.142374
OK,-96.003564,36.060481
VA,-77.641253,37.503064
MI,-84.608,43.407524
VA,-78.197048,39.190579
OK,-95.960778,35.619593
MI,-83.524836,43.167791
PA,-79.170665,40.615709
PA,-78.919325,40.320586
OK,-96.019835,36.157697
LA,-91.804365,29.998395
MI,-82.928195,42.989408
IA,-91.917443,42.467891
OK,-96.009591,35.958735
OK,-95.825583,34.907192
VA,-77.544303,36.700557
OK,-96.015933,35.98786
VA,-78.165585,39.165484
NC,-77.604895,35.617307
PA,-79.156281,40.615144
VA,-78.169421,39.176563
LA,-92.016937,30.10884
FL,-82.407261,29.65914
PA,-78.828574,40.229494
MI,-83.780231,43.250577
NC,-77.562384,35.902921
WI,-88.559647,43.493559
LA,-92.093704,30.150045
LA,-91.815244,29.986131
VA,-78.175673,39.209488
PA,-78.861939,40.280377
WI,-88.81682,43.456973
WI,-89.731013,43.271693
NC,-77.878239,34.440093
LA,-92.268858,30.253426
LA,-91.832793,29.990251
VA,-77.621284,37.598026
FL,-82.339552,29.679398
VA,-77.603069,37.505549
